0,10,0,10,#fff68f,0
0,11,0,10,#fff68f,0
0,12,0,10,#fff68f,0
0,13,0,10,#fff68f,0
0,14,0,10,#fff68f,0
0,15,0,10,#fff68f,0
0,16,0,10,#fff68f,0
0,17,0,10,#fff68f,0
0,10,0,11,#fff68f,0
0,11,0,11,#fff68f,0
0,12,0,11,#fff68f,0
0,13,0,11,#fff68f,0
0,14,0,11,#fff68f,0
0,15,0,11,#fff68f,0
0,16,0,11,#fff68f,0
0,17,0,11,#fff68f,0
0,10,0,12,#fff68f,0
0,11,0,12,#fff68f,0
0,12,0,12,#fff68f,0
0,13,0,12,#fff68f,0
0,14,0,12,#fff68f,0
0,15,0,12,#fff68f,0
0,16,0,12,#fff68f,0
0,17,0,12,#fff68f,0
0,10,0,13,#fff68f,0
0,11,0,13,#fff68f,0
0,12,0,13,#fff68f,0
0,13,0,13,#fff68f,0
0,14,0,13,#fff68f,0
0,15,0,13,#fff68f,0
0,16,0,13,#fff68f,0
0,17,0,13,#fff68f,0
0,10,0,14,#fff68f,0
0,11,0,14,#fff68f,0
0,12,0,14,#fff68f,0
0,13,0,14,#fff68f,0
0,14,0,14,#fff68f,0
0,15,0,14,#fff68f,0
0,16,0,14,#fff68f,0
0,17,0,14,#fff68f,0
0,10,0,15,#fff68f,0
0,11,0,15,#fff68f,0
0,12,0,15,#fff68f,0
0,13,0,15,#fff68f,0
0,14,0,15,#fff68f,0
0,15,0,15,#fff68f,0
0,16,0,15,#fff68f,0
0,17,0,15,#fff68f,0
0,10,0,16,#fff68f,0
0,11,0,16,#fff68f,0
0,12,0,16,#fff68f,0
0,13,0,16,#fff68f,0
0,14,0,16,#fff68f,0
0,15,0,16,#fff68f,0
0,16,0,16,#fff68f,0
0,17,0,16,#fff68f,0
0,10,0,17,#fff68f,0
0,11,0,17,#fff68f,0
0,12,0,17,#fff68f,0
0,13,0,17,#fff68f,0
0,14,0,17,#fff68f,0
0,15,0,17,#fff68f,0
0,16,0,17,#fff68f,0
0,17,0,17,#fff68f,0
0,10,1,10,#ff7f50,0
0,11,1,10,#ff7f50,0
0,12,1,10,#ff7f50,0
0,15,1,10,#ff7f50,0
0,16,1,10,#ff7f50,0
0,17,1,10,#ff7f50,0
0,10,1,11,#ff7f50,0
0,11,1,11,#ff7f50,0
0,12,1,11,#ff7f50,0
0,13,1,11,#000000,0
0,14,1,11,#000000,0
0,15,1,11,#ff7f50,0
0,16,1,11,#ff7f50,0
0,17,1,11,#ff7f50,0
0,10,1,12,#ff7f50,0
0,11,1,12,#ff7f50,0
0,12,1,12,#ff7f50,0
0,13,1,12,#ff7f50,0
0,14,1,12,#ff7f50,0
0,15,1,12,#ff7f50,0
0,16,1,12,#ff7f50,0
0,17,1,12,#ff7f50,0
0,10,1,13,#ff7f50,0
0,11,1,13,#ff7f50,0
0,12,1,13,#ff7f50,0
0,13,1,13,#ff7f50,0
0,14,1,13,#ff7f50,0
0,15,1,13,#ff7f50,0
0,16,1,13,#ff7f50,0
0,17,1,13,#ff7f50,0
0,10,1,14,#ff7f50,0
0,11,1,14,#ff7f50,0
0,12,1,14,#ff7f50,0
0,13,1,14,#ff7f50,0
0,14,1,14,#ff7f50,0
0,15,1,14,#ff7f50,0
0,16,1,14,#ff7f50,0
0,17,1,14,#ff7f50,0
0,10,1,15,#ff7f50,0
0,11,1,15,#ff7f50,0
0,12,1,15,#ff7f50,0
0,13,1,15,#ff7f50,0
0,14,1,15,#ff7f50,0
0,15,1,15,#ff7f50,0
0,16,1,15,#ff7f50,0
0,17,1,15,#ff7f50,0
0,10,1,16,#ff7f50,0
0,11,1,16,#ff7f50,0
0,12,1,16,#ff7f50,0
0,13,1,16,#ff7f50,0
0,14,1,16,#ff7f50,0
0,15,1,16,#ff7f50,0
0,16,1,16,#ff7f50,0
0,17,1,16,#ff7f50,0
0,10,1,17,#ff7f50,0
0,11,1,17,#ff7f50,0
0,12,1,17,#ff7f50,0
0,13,1,17,#ff7f50,0
0,14,1,17,#ff7f50,0
0,15,1,17,#ff7f50,0
0,16,1,17,#ff7f50,0
0,17,1,17,#ff7f50,0
0,10,2,10,#ff7f50,0
0,11,2,10,#ff7f50,0
0,12,2,10,#ff7f50,0
0,15,2,10,#ff7f50,0
0,16,2,10,#ff7f50,0
0,17,2,10,#ff7f50,0
0,10,2,11,#ff7f50,0
0,11,2,11,#ff7f50,0
0,12,2,11,#ff7f50,0
0,13,2,11,#000000,0
0,14,2,11,#000000,0
0,15,2,11,#ff7f50,0
0,16,2,11,#ff7f50,0
0,17,2,11,#ff7f50,0
0,10,2,12,#ff7f50,0
0,11,2,12,#ff7f50,0
0,12,2,12,#ff7f50,0
0,13,2,12,#ff7f50,0
0,14,2,12,#ff7f50,0
0,15,2,12,#ff7f50,0
0,16,2,12,#ff7f50,0
0,17,2,12,#ff7f50,0
0,10,2,13,#ff7f50,0
0,11,2,13,#ff7f50,0
0,12,2,13,#ff7f50,0
0,13,2,13,#ff7f50,0
0,14,2,13,#ff7f50,0
0,15,2,13,#ff7f50,0
0,16,2,13,#ff7f50,0
0,17,2,13,#ff7f50,0
0,10,2,14,#ff7f50,0
0,11,2,14,#ff7f50,0
0,12,2,14,#ff7f50,0
0,13,2,14,#ff7f50,0
0,14,2,14,#ff7f50,0
0,15,2,14,#ff7f50,0
0,16,2,14,#ff7f50,0
0,17,2,14,#ff7f50,0
0,10,2,15,#ff7f50,0
0,11,2,15,#ff7f50,0
0,12,2,15,#ff7f50,0
0,13,2,15,#ff7f50,0
0,14,2,15,#ff7f50,0
0,15,2,15,#ff7f50,0
0,16,2,15,#ff7f50,0
0,17,2,15,#ff7f50,0
0,10,2,16,#ff7f50,0
0,11,2,16,#ff7f50,0
0,12,2,16,#ff7f50,0
0,13,2,16,#ff7f50,0
0,14,2,16,#ff7f50,0
0,15,2,16,#ff7f50,0
0,16,2,16,#ff7f50,0
0,17,2,16,#ff7f50,0
0,10,2,17,#ff7f50,0
0,11,2,17,#ff7f50,0
0,12,2,17,#ff7f50,0
0,13,2,17,#ff7f50,0
0,14,2,17,#ff7f50,0
0,15,2,17,#ff7f50,0
0,16,2,17,#ff7f50,0
0,17,2,17,#ff7f50,0
0,10,3,10,#ff7f50,0
0,12,3,10,#ff7f50,0
0,15,3,10,#ff7f50,0
0,17,3,10,#ff7f50,0
0,10,3,11,#ff7f50,0
0,11,3,11,#6dc0ec,0
0,12,3,11,#ff7f50,0
0,13,3,11,#000000,0
0,14,3,11,#000000,0
0,15,3,11,#ff7f50,0
0,16,3,11,#6dc0ec,0
0,17,3,11,#ff7f50,0
0,10,3,12,#ff7f50,0
0,11,3,12,#ff7f50,0
0,12,3,12,#ff7f50,0
0,13,3,12,#ff7f50,0
0,14,3,12,#ff7f50,0
0,15,3,12,#ff7f50,0
0,16,3,12,#ff7f50,0
0,17,3,12,#ff7f50,0
0,10,3,13,#ff7f50,0
0,11,3,13,#ff7f50,0
0,12,3,13,#ff7f50,0
0,13,3,13,#ff7f50,0
0,14,3,13,#ff7f50,0
0,15,3,13,#ff7f50,0
0,16,3,13,#ff7f50,0
0,17,3,13,#ff7f50,0
0,10,3,14,#ff7f50,0
0,11,3,14,#ff7f50,0
0,12,3,14,#ff7f50,0
0,13,3,14,#ff7f50,0
0,14,3,14,#ff7f50,0
0,15,3,14,#ff7f50,0
0,16,3,14,#ff7f50,0
0,17,3,14,#ff7f50,0
0,10,3,15,#ff7f50,0
0,11,3,15,#ff7f50,0
0,12,3,15,#ff7f50,0
0,13,3,15,#ff7f50,0
0,14,3,15,#ff7f50,0
0,15,3,15,#ff7f50,0
0,16,3,15,#ff7f50,0
0,17,3,15,#ff7f50,0
0,10,3,16,#ff7f50,0
0,11,3,16,#ff7f50,0
0,12,3,16,#ff7f50,0
0,13,3,16,#ff7f50,0
0,14,3,16,#ff7f50,0
0,15,3,16,#ff7f50,0
0,16,3,16,#ff7f50,0
0,17,3,16,#ff7f50,0
0,10,3,17,#ff7f50,0
0,11,3,17,#ff7f50,0
0,12,3,17,#ff7f50,0
0,13,3,17,#ff7f50,0
0,14,3,17,#ff7f50,0
0,15,3,17,#ff7f50,0
0,16,3,17,#ff7f50,0
0,17,3,17,#ff7f50,0
0,10,4,10,#ff7f50,0
0,11,4,10,#ff7f50,0
0,12,4,10,#ff7f50,0
0,13,4,10,#ff7f50,0
0,14,4,10,#ff7f50,0
0,15,4,10,#ff7f50,0
0,16,4,10,#ff7f50,0
0,17,4,10,#ff7f50,0
0,10,4,11,#ff7f50,0
0,11,4,11,#ff7f50,0
0,12,4,11,#ff7f50,0
0,13,4,11,#ff7f50,0
0,14,4,11,#ff7f50,0
0,15,4,11,#ff7f50,0
0,16,4,11,#ff7f50,0
0,17,4,11,#ff7f50,0
0,10,4,12,#ff7f50,0
0,11,4,12,#ff7f50,0
0,12,4,12,#ff7f50,0
0,13,4,12,#ff7f50,0
0,14,4,12,#ff7f50,0
0,15,4,12,#ff7f50,0
0,16,4,12,#ff7f50,0
0,17,4,12,#ff7f50,0
0,10,4,13,#ff7f50,0
0,11,4,13,#ff7f50,0
0,12,4,13,#ff7f50,0
0,13,4,13,#ff7f50,0
0,14,4,13,#ff7f50,0
0,15,4,13,#ff7f50,0
0,16,4,13,#ff7f50,0
0,17,4,13,#ff7f50,0
0,10,4,14,#ff7f50,0
0,11,4,14,#ff7f50,0
0,12,4,14,#ff7f50,0
0,13,4,14,#ff7f50,0
0,14,4,14,#ff7f50,0
0,15,4,14,#ff7f50,0
